
1024000000, 0.499992382812500, 511992200, 4000000, 0.000000
2048000000, 0.499996180664063, 1023992178, 4000000, 0.000000
3072000000, 0.500000016927083, 1536000052, 4005215, 0.000000
4096000000, 0.499997618164063, 2047990244, 4003910, 0.000000
5120000000, 0.499999695703125, 2559998442, 4003127, 0.000000
6144000000, 0.500001401692708, 3072008612, 4002605, 0.000000
7168000000, 0.500001685128348, 3584012079, 4004469, 0.000000
8192000000, 0.499999754028320, 4095997985, 4003910, 0.000000
9216000000, 0.500002888888889, 4608026624, 4003475, 0.000000
10240000000, 0.500002771289063, 5120028378, 4004692, 0.000000
11264000000, 0.500003610529119, 5632040669, 4004265, 0.000000
12288000000, 0.500005777832031, 6144070998, 4003910, 0.000000
13312000000, 0.500002851712740, 6656037962, 4004813, 0.000000
14336000000, 0.500002334263393, 7168033464, 4004469, 0.000000
15360000000, 0.499999693815104, 7679995297, 4004171, 0.000000
16384000000, 0.500000145996094, 8192002392, 4004888, 0.000000
17408000000, 0.499998400907629, 8703972163, 4004600, 0.000000
18432000000, 0.499999832302517, 9215996909, 4004344, 0.000000
19456000000, 0.500001335629112, 9728025986, 4004116, 0.000000
20480000000, 0.500000828320313, 10240016964, 4004692, 0.000000
21504000000, 0.499999860770089, 10751997006, 4004469, 0.000000
22528000000, 0.499999922096946, 11263998245, 4004265, 0.000000
23552000000, 0.500001488323709, 11776035053, 4004761, 0.000000
24576000000, 0.500001554931641, 12288038214, 4004562, 0.000000
25600000000, 0.499999777382813, 12799994301, 4004379, 0.000000
26624000000, 0.499999688551683, 13311991708, 4004813, 0.000000
27648000000, 0.500000292751736, 13824008094, 4004634, 0.000000
28672000000, 0.500000577008929, 14336016544, 4004469, 0.000000
29696000000, 0.500000792867726, 14848023545, 4004314, 0.000000
30720000000, 0.500001027734375, 15360031572, 4004692, 0.000000
31744000000, 0.500000525863155, 15872016693, 4004541, 0.000000
32768000000, 0.500000493621826, 16384016175, 4004399, 0.000000
33792000000, 0.500000863636364, 16896029184, 4004740, 0.000000
34816000000, 0.500001080250460, 17408037610, 4004600, 0.000000
35840000000, 0.500001113727679, 17920039916, 4004469, 0.000000
36864000000, 0.500001598958333, 18432058944, 4004780, 0.000000
37888000000, 0.500002110298775, 18944079955, 4004650, 0.000000
38912000000, 0.500002027215255, 19456078883, 4004528, 0.000000
39936000000, 0.500002351737780, 19968093919, 4004411, 0.000000
40960000000, 0.500002611718750, 20480106976, 4004692, 0.000000
41984000000, 0.500002455221037, 20992103080, 4004578, 0.000000
43008000000, 0.500002770972842, 21504119174, 4004469, 0.000000
44032000000, 0.500002884265988, 22016127000, 4004365, 0.000000
45056000000, 0.500003312633168, 22528149254, 4004621, 0.000000
46080000000, 0.500003054340278, 23040140744, 4004518, 0.000000
47104000000, 0.500003281419837, 23552154568, 4004420, 0.000000
48128000000, 0.500003213721742, 24064154670, 4004326, 0.000000
49152000000, 0.500002849873861, 24576140077, 4004562, 0.000000
50176000000, 0.500002837073501, 25088142353, 4004469, 0.000000
51200000000, 0.500002841308594, 25600145475, 4004379, 0.000000
52224000000, 0.500002663200827, 26112139083, 4004293, 0.000000
53248000000, 0.500002716571514, 26624144652, 4004211, 0.000000
54272000000, 0.500002535966981, 27136137632, 4004131, 0.000000
55296000000, 0.500002323115596, 27648128459, 4004055, 0.000000
56320000000, 0.500002153586648, 28160121290, 4003981, 0.000000
57344000000, 0.500001732631138, 28672099356, 4003910, 0.000000
58368000000, 0.500001551089638, 29184090534, 4003841, 0.000000
59392000000, 0.500001479660560, 29696087880, 4003775, 0.000000
60416000000, 0.500001764218088, 30208106587, 4003711, 0.000000
61440000000, 0.500001542203776, 30720094753, 4003649, 0.000000
62464000000, 0.500001193151255, 31232074529, 4003589, 0.000000
63488000000, 0.500001551490045, 31744098501, 4003531, 0.000000
64512000000, 0.500001447792659, 32256093400, 4003475, 0.000000
65536000000, 0.500001301925659, 32768085323, 4003420, 0.000000
66560000000, 0.500001158939303, 33280077139, 4003368, 0.000000
67584000000, 0.50000113330078
