
1024000000, 0.500000473632813, 512000485, 4015686, 0.000000
2048000000, 0.500017783691406, 1024036421, 4007827, 0.000000
3072000000, 0.500008206380208, 1536025210, 4005215, 0.000000
4096000000, 0.500006702636719, 2048027454, 4007827, 0.000000
5120000000, 0.500004103515625, 2560021010, 4006259, 0.000000
6144000000, 0.500006184570312, 3072037998, 4005215, 0.000000
7168000000, 0.500009686383929, 3584069432, 4004469, 0.000000
8192000000, 0.500006509887695, 4096053329, 4005867, 0.000000
9216000000, 0.500004834092882, 4608044551, 4005215, 0.000000
10240000000, 0.500005683203125, 5120058196, 4004692, 0.000000
11264000000, 0.500005188476563, 5632058443, 4002842, 0.000000
12288000000, 0.500005954508464, 6144073169, 4002605, 0.000000
13312000000, 0.500006647761418, 6656088495, 4003609, 0.000000
14336000000, 0.500006670898437, 7168095634, 4003351, 0.000000
15360000000, 0.500004571549479, 7680070219, 4003127, 0.000000
16384000000, 0.500003705871582, 8192060717, 4002931, 0.000000
17408000000, 0.500003713465074, 8704064644, 4003679, 0.000000
18432000000, 0.500003440646701, 9216063418, 4003475, 0.000000
19456000000, 0.500004609683388, 9728089686, 4003292, 0.000000
20480000000, 0.500003421435547, 10240070071, 4003910, 0.000000
21504000000, 0.500002725632440, 10752058612, 4003723, 0.000000
22528000000, 0.500001705743963, 11264038427, 4003554, 0.000000
23552000000, 0.500001480850883, 11776034877, 4003399, 0.000000
24576000000, 0.500002002278646, 12288049208, 4003910, 0.000000
25600000000, 0.500001967265625, 12800050362, 4003753, 0.000000
26624000000, 0.500001262995793, 13312033626, 4003609, 0.000000
27648000000, 0.500000721896701, 13824019959, 4003475, 0.000000
28672000000, 0.500000950020926, 14336027239, 4003351, 0.000000
29696000000, 0.500001459220097, 14848043333, 4003235, 0.000000
30720000000, 0.500001434798177, 15360044077, 4003127, 0.000000
31744000000, 0.500001919039819, 15872060918, 4003026, 0.000000
32768000000, 0.500001381958008, 16384045284, 4002931, 0.000000
33792000000, 0.500002226000237, 16896075221, 4002368, 0.000000
34816000000, 0.500002399442785, 17408083539, 4001839, 0.000000
35840000000, 0.500002190206473, 17920078497, 4001339, 0.000000
36864000000, 0.500001787977431, 18432065912, 4000434, 0.000000
37888000000, 0.500002083060600, 18944078923, 4000000, 0.000000
38912000000, 0.500001950580798, 19456075901, 3999177, 0.000000
39936000000, 0.500001076772837, 19968043002, 3999198, 0.000000
40960000000, 0.500001458984375, 20480059760, 3999218, 0.000000
41984000000, 0.500001829577934, 20992076813, 3999618, 0.000000
43008000000, 0.500001626906622, 21504069970, 3999628, 0.000000
44032000000, 0.500001315452398, 22016057922, 3999636, 0.000000
45056000000, 0.500001030051491, 22528046410, 3999644, 0.000000
46080000000, 0.500000810460069, 23040037346, 4000000, 0.000000
47104000000, 0.500001193104620, 23552056200, 4000000, 0.000000
48128000000, 0.500001174680020, 24064056535, 4000000, 0.000000
49152000000, 0.500001207580566, 24576059355, 4000325, 0.000000
50176000000, 0.500000972716040, 25088048807, 4000318, 0.000000
51200000000, 0.500000967480469, 25600049535, 4000312, 0.000000
52224000000, 0.500001413200827, 26112073803, 4000612, 0.000000
53248000000, 0.500000726506160, 26624038685, 4000601, 0.000000
54272000000, 0.500000863760318, 27136046878, 4000589, 0.000000
55296000000, 0.500000954047309, 27648052755, 4000578, 0.000000
56320000000, 0.500000540482955, 28160030440, 4000852, 0.000000
57344000000, 0.500000704223633, 28672040383, 4000837, 0.000000
58368000000, 0.500000609957511, 29184035602, 4000822, 0.000000
59392000000, 0.500000247087150, 29696014675, 4001077, 0.000000
60416000000, 0.499999721547272, 30207983177, 4001059, 0.000000
61440000000, 0.499999543538411, 30719971955, 4001041, 0.000000
62464000000, 0.499999325515497, 31231957869, 4001281, 0.000000
63488000000, 0.499999951801915, 31743996940, 4001260, 0.000000
64512000000, 0.500000047123016, 32256003040, 4001240, 0.000000
65536000000, 0.500000267578125, 32768017536, 4001221, 0.000000
