
10240000, 0.500037304687500, 0.500443750000000, 0.499506250000000, 5120382
20480000, 0.500080810546875, 0.500306456303681, 0.499643543696319, 10241655
30720000, 0.499966438802083, 0.500245632938683, 0.499704367061317, 15358969
40960000, 0.499955957031250, 0.500209375000000, 0.499740625000000, 20478196
51200000, 0.499943945312500, 0.500184631372891, 0.499765368627109, 25597130
61440000, 0.499906298828125, 0.500166366386155, 0.499783633613845, 30714243
71680000, 0.499923618861607, 0.500152170846723, 0.499797829153277, 35834525
81920000, 0.499919177246094, 0.500140728151841, 0.499809271848159, 40953379
92160000, 0.499930913628472, 0.500131250000000, 0.499818750000000, 46073633
102400000, 0.499957294921875, 0.500123231765320, 0.499826768234680, 51195627
112640000, 0.499959375000000, 0.500116333442771, 0.499833666557229, 56315424
122880000, 0.499968090820312, 0.500110316469341, 0.499839683530659, 61436079
133120000, 0.499976089242788, 0.500105007858490, 0.499844992141510, 66556817
143360000, 0.499987339564732, 0.500100278707146, 0.499849721292854, 71678185
153600000, 0.499980455729167, 0.500096030729569, 0.499853969270431, 76796998
163840000, 0.499986853027344, 0.500092187500000, 0.499857812500000, 81917846
174080000, 0.499986023667279, 0.500088688574236, 0.499861311425764, 87037567
184320000, 0.500000472005208, 0.500085485434560, 0.499864514565440, 92160087
194560000, 0.499996648848684, 0.500082538625252, 0.499867461374748, 97279348
204800000, 0.500006264648438, 0.500079815686445, 0.499870184313555, 102401283
215040000, 0.500007807849702, 0.500077289636048, 0.499872710363952, 107521679
225280000, 0.500014262251420, 0.500074937835792, 0.499875062164208, 112643213
235520000, 0.500009438688859, 0.500072741131589, 0.499877258868411, 117762223
245760000, 0.500004341634115, 0.500070683193077, 0.499879316806923, 122881067
256000000, 0.499998519531250, 0.500068750000000, 0.499881250000000, 127999621
266240000, 0.499993611027644, 0.500066929438346, 0.499883070561654, 133118299
276480000, 0.499998455584491, 0.500065210979561, 0.499884789020439, 138239573
286720000, 0.500000268554688, 0.500063585423362, 0.499886414576638, 143360077
296960000, 0.500001101158405, 0.500062044689770, 0.499887955310230, 148480327
307200000, 0.500015690104167, 0.500060581649610, 0.499889418350390, 153604820
317440000, 0.500009037928427, 0.500059189985325, 0.499890810014675, 158722869
327680000, 0.500003900146484, 0.500057864075920, 0.499892135924080, 163841278
337920000, 0.500005856415720, 0.500056598901229, 0.499893401098771, 168961979
348160000, 0.500008519071691, 0.500055389961786, 0.499894610038214, 174082966
358400000, 0.500003666294643, 0.500054233211381, 0.499895766788619, 179201314
368640000, 0.500009025065104, 0.500053125000000, 0.499896875000000, 184323327
378880000, 0.500010602301520, 0.500052062025299, 0.499897937974701, 189444017
389120000, 0.500011777857730, 0.500051041291155, 0.499898958708845, 194564583
399360000, 0.500015887920673, 0.500050060072096, 0.499899939927904, 199686345
409600000, 0.500018249511719, 0.500049115882660, 0.499900884117340, 204807475
419840000, 0.500019481230945, 0.500048206450885, 0.499901793549115, 209928179
430080000, 0.500019577752976, 0.500047329695295, 0.499902670304705, 215048420
440320000, 0.500020582757994, 0.500046483704843, 0.499903516295157, 220169063
450560000, 0.500024167702415, 0.500045666721385, 0.499904333278615, 225290889
460800000, 0.500024743923611, 0.500044877124297, 0.499905122875703, 230411402
471040000, 0.500025269616168, 0.500044113416948, 0.499905886583052, 235531903
481280000, 0.500023913314495, 0.500043374214765, 0.499906625785235, 240651509
491520000, 0.500020912679036, 0.500042658234671, 0.499907341765329, 245770279
501760000, 0.500020316485969, 0.500041964285714, 0.499908035714286, 250890194
512000000, 0.500017578125000, 0.500041291260736, 0.499908708739264, 256009000
522240000, 0.500017110906863, 0.500040638128939, 0.499909361871061, 261128936
532480000, 0.500014721679688, 0.500040003929245, 0.499909996070755, 266247839
542720000, 0.500016203567217, 0.500039387764351, 0.499910612235649, 271368794
552960000, 0.500020596426505, 0.500038788795385, 0.499911211204615, 276491389
563200000, 0.500019298650568, 0.500038206237106, 0.499911793762894, 281610869
573440000, 0.500015895298549, 0.500037639353573, 0.499912360646427, 286729115
583680000, 0.500014972245066, 0.500037087454237, 0.499912912545763, 291848739
593920000, 0.500018955414871, 0.500036549890403, 0.499913450109597, 296971258
604160000, 0.500019193591102, 0.500036026052022, 0.499913973947978, 302091596
614400000, 0.500018081054688, 0.500035515364784, 0.499914484635216, 307211109
624640000, 0.500017245133197, 0.500035017287469, 0.499914982712531, 312330772
634880000, 0.500018770476310, 0.500034531309531, 0.499915468690469, 317451917
645120000, 0.500015886966766, 0.500034056948908, 0.499915943051092, 322570249
655360000, 0.500012896728516, 0.500033593750000, 0.499916406250000, 327688452
665600000, 0.500012561598558, 0.500033141281839, 0.499916858718161, 332808361
675840000, 0.500009598425663, 0.500032699136397, 0.499917300863603, 337926487
686080000, 0.500007813957556, 0.500032266927042, 0.499917733072958, 343045361
696320000, 0.500003455307904, 0.500031844287118, 0.499918155712882, 348162406
706560000, 0.500001047327899, 0.500031430868634, 0.499918569131366, 353280740
716800000, 0.500004461495536, 0.500031026341063, 0.499918973658937, 358403198
727040000, 0.500007046379842, 0.500030630390228, 0.499919369609772, 363525123
737280000, 0.500004207356771, 0.500030242717280, 0.499919757282720, 368643102
747520000, 0.500003286868579, 0.500029863037748, 0.499920136962252, 373762457
757760000, 0.500003097286740, 0.500029491080661, 0.499920508919339, 378882347
768000000, 0.500004662760417, 0.500029126587737, 0.499920873412263, 384003581
778240000, 0.500003842002467, 0.500028769312626, 0.499921230687374, 389122990
788480000, 0.500002526379870, 0.500028419020215, 0.499921580979785, 394241992
798720000, 0.500003883713942, 0.500028075485976, 0.499921924514024, 399363102
808960000, 0.499999843008307, 0.500027738495356, 0.499922261504644, 404479873
819200000, 0.500002468261719, 0.500027407843223, 0.499922592156777, 409602022
829440000, 0.500004158227238, 0.500027083333333, 0.499922916666667, 414723449
839680000, 0.500005198408918, 0.500026764777848, 0.499923235222152, 419844365
849920000, 0.500004325112952, 0.500026451996870, 0.499923548003130, 424963676
860160000, 0.500004299200149, 0.500026144818024, 0.499923855181976, 430083698
870400000, 0.500000452665441, 0.500025843076051, 0.499924156923949, 435200394
880640000, 0.499998579442224, 0.500025546612439, 0.499924453387561, 440318749
890880000, 0.499999951733118, 0.500025255275071, 0.499924744724929, 445439957
901120000, 0.500001023171165, 0.500024968917896, 0.499925031082104, 450560922
911360000, 0.500000671523876, 0.500024687400625, 0.499925312599375, 455680612
921600000, 0.499999934895833, 0.500024410588440, 0.499925589411560, 460799940
931840000, 0.500000332675137, 0.500024138351721, 0.499925861648279, 465920310
942080000, 0.499999151876698, 0.500023870565795, 0.499926129434205, 471039201
952320000, 0.499999900243616, 0.500023607110690, 0.499926392889310, 476159905
962560000, 0.499999585480386, 0.500023347870918, 0.499926652129082, 481279601
972800000, 0.499999257812500, 0.500023092735254, 0.499926907264746, 486399278
983040000, 0.499999690755208, 0.500022841596539, 0.499927158403461, 491519696
993280000, 0.499999701997423, 0.500022594351491, 0.499927405648509, 496639704
1003520000, 0.500001531608737, 0.500022350900526, 0.499927649099474, 501761537
